,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
10728,0.44,2006,0.000217,['The Killers'],0.268,246027,0.96,0,77Kh98jRHI40rIAKnBs7cl,0.00604,6,0.732,-4.596,0,Sam's Town,3,2006-09-27,0.0963,141.415
60640,0.12,1955,0.952,['Miles Davis Quintet'],0.446,303960,0.0498,0,3QHeOALQbMukSiCWQrP2b0,2.15e-06,7,0.106,-16.219,1,Easy Living,2,1955,0.0358,107.337
137549,0.565,1972,0.26,['Foghat'],0.414,260813,0.708,0,6dYZUX7ClBtpzUE7coynkt,0.0,2,0.399,-8.831,1,I Just Want to Make Love to You - 2016 Remaster,2,1972,0.262,124.475
96233,0.516,1978,0.462,['Van Halen'],0.133,102573,0.757,0,2KUI66kip1h77kEDR9ZdOS,0.858,3,0.341,-7.53,1,Eruption - 45 Version,1,1978,0.0658,75.551
167801,0.983,1995,0.713,['Banda El Recodo'],0.618,207667,0.516,0,3FFjLBkI6K1bFKs8dOflqG,5.02e-05,8,0.1369999999999999,-10.925999999999998,1,Los Altos de Sinaloa,2,1995-03-11,0.0466,130.539
26435,0.482,1955,0.757,['Theodore Bikel'],0.551,151933,0.234,0,7xhzl0SgfyrkoFzDE75xaN,0.0,0,0.088,-11.175,0,"Yamshchik Gani-Ka K Yaru (Coachman, Away to the Fair)",0,1955,0.0819999999999999,82.73899999999998
142295,0.65,2019,0.0642,"['Cardi B', 'Bruno Mars']",0.747,200890,0.57,1,0PG9fbaaHFHfre2gUVo7AN,0.0,1,0.0832,-6.711,1,Please Me,3,2019-02-15,0.081,133.99200000000002
12066,0.622,1983,0.0804,['The Greg Kihn Band'],0.826,401560,0.703,0,1mZopBRe3waQtqmx5wpGzy,0.0119,9,0.054,-7.102,0,Jeopardy - Extended Dance Remix,1,1983,0.0375,112.754
60859,0.347,2017,0.934,['Summer Salt'],0.762,168206,0.468,0,6PVx8IYQJdeLa2AIJnnFrj,0.102,10,0.115,-7.9689999999999985,1,Revvin' My Cj7,3,2017-07-18,0.0464,119.88
23403,0.857,1999,0.97,"['Eminem', 'Jeff Bass', 'Royce Da 5\'9""']",0.474,34600,0.425,0,2aXwXcdR1aGCYesbEr2DgV,0.000207,1,0.738,-16.66,0,Soap - Skit,2,1999-02-23,0.0617,72.08
18478,0.0671,1953,0.996,"['Anton Rubinstein', 'Philippe Entremont']",0.355,272147,0.0401,0,4ekbSAxl9Q71flMdFIwc8A,0.893,5,0.0794,-29.164,1,"Melody in F Major, Op. 3, No. 1",1,1953,0.0585,133.346
12025,0.731,1991,0.0171,['Sublime'],0.352,256287,0.873,1,3JhIxj7Pksxa7Eaq975SwQ,1.64e-06,4,0.128,-4.883,1,Date Rape - Demo,1,1991,0.125,169.852
154069,0.555,1962,0.863,['Bobby Darin'],0.436,130893,0.248,0,16AaO3x5uTWBvrb3bqgQdZ,0.0163,5,0.358,-17.738,1,I'll Be There,1,1962,0.035,123.762
113298,0.426,1960,0.871,['Peggy Lee'],0.632,167667,0.255,0,1wbw4HpBrJT9dGW8GW89aD,0.0,5,0.15,-17.325,0,Wish You Were Here,1,1960-01-04,0.029,103.113
69875,0.703,1961,0.339,['Bobby Rydell'],0.539,151413,0.588,0,02kp9EQaNThqoYFc00hcl0,0.0,8,0.34,-9.901,1,Frenesi,1,1961-01-01,0.0537,115.581
2444,0.386,1982,0.35,['Ric Segreto'],0.4,160293,0.441,0,5NycldQ4bHsdQtby3iAxvv,1.08e-06,2,0.354,-11.962,0,Kahit Konting Pagtingin,2,1982-05-03,0.0471,137.24200000000002
163110,0.255,1981,0.912,['Triumph'],0.385,75307,0.272,0,4uhu1nThwEBKIGYRrJLEff,0.7070000000000001,9,0.144,-16.113,0,Petite Etude,1,1981-09-19,0.0582,83.00399999999998
167433,0.953,1990,0.29,['Gregory Isaacs'],0.7909999999999999,185000,0.322,0,3vGGwlmCUF0pqnDpOj2Ua7,1.17e-05,9,0.078,-15.514,0,Permanent Lover - 1990 Digital Remaster,1,1990-01-01,0.369,134.244
161112,0.453,1987,0.7190000000000001,['George Harrison'],0.608,232907,0.406,0,1wThOiBjCp571kbmz6UMou,0.0,9,0.244,-9.356,1,Someplace Else - Remastered 2004,2,1987-11-02,0.0254,128.28799999999998
129959,0.505,2004,0.174,"['The Alchemist', 'Nina Sky', 'Prodigy', 'Illa Ghee']",0.7559999999999999,238707,0.67,1,5Lzumvaqcoa6eZLLQn0IW2,0.0,1,0.134,-8.594,1,Hold You Down,3,2004-09-21,0.27,90.856
34866,0.961,2004,0.78,['Trio Vegabajeño'],0.764,204600,0.396,0,11II9posi7kjeAOdp74LxB,0.0,2,0.351,-12.602,1,Cantares de Navidad,2,2004,0.0461,118.654
140184,0.44,1935,0.738,"['Sinclair Lewis', 'Frank Arnold']",0.711,235926,0.272,0,17wXqXeGdaPxAL79LF7yxh,0.0,9,0.284,-15.925999999999998,1,"Das ist bei uns nicht möglich, Kapitel 103",0,1935,0.95,131.791
154307,0.17,1948,0.982,"['Ludwig van Beethoven', 'Jascha Heifetz', 'Brooks Smith']",0.284,311747,0.1,0,0bpf3VQYLbi9XE9AbAezIo,0.557,5,0.12,-20.603,1,"Violin Sonata in A Major No. 9, Op. 47 ""Kreutzer"": II. Variation IV",0,1948,0.049,91.501
64611,0.617,2006,0.029,"['Lupe Fiasco', 'Jill Scott']",0.5329999999999999,234307,0.7390000000000001,1,50M2QjfSM82wkJ1d0iV4mh,0.0,5,0.266,-3.573,0,Daydreamin' (feat. Jill Scott),3,2006-06-27,0.0602,81.37
118383,0.67,1986,0.0609,['The Kinks'],0.512,222147,0.6709999999999999,0,0wtZQyqCVwaF5QuqkbHZT9,0.0,7,0.247,-11.042,1,Father Christmas,2,1986-06-01,0.0731,153.45
8417,0.219,1931,0.966,['Homer Callahan'],0.505,184477,0.0987,0,6Yxaz100EhXEPTZoRno9gI,0.000214,5,0.325,-16.766,1,Rattle Snake Daddy,0,1931-04-16,0.0445,80.878
94177,0.621,1977,0.214,['The Alan Parsons Project'],0.363,232080,0.726,0,2tHFIneqmU40FsCbGSSyIa,0.034,2,0.118,-5.38,1,Breakdown,2,1977,0.0596,170.213
68312,0.7020000000000001,2011,0.189,"['Ledisi', 'Jaheim']",0.6890000000000001,236547,0.652,0,0Gs5zsjp7Rp2i41yMgNxCf,0.0,1,0.0355,-6.476,1,Stay Together,2,2011-01-01,0.159,90.997
2656,0.66,1979,0.0226,['The Cure'],0.705,169307,0.743,0,6liM7f1QwsPfwS1BkpMQ1M,0.0219,6,0.0707,-7.524,0,Grinding Halt - 2005 Remaster,2,1979-05-11,0.238,173.407
37690,0.546,1997,0.879,"['Antonio Vivaldi', 'Roberto Baraldi', 'Accademia I Filarmonici', 'Alberto Martini']",0.468,207307,0.24,0,3JQiNlVcyflzXS1qhcRsTo,8.590000000000001e-05,0,0.0924,-15.511,1,"Violin Concerto in C Major, RV 184: III. Allegro",2,1997-06-19,0.0407,117.112
31716,0.994,2002,0.0739,['Montez de Durango'],0.8590000000000001,176293,0.7170000000000001,0,1cmSizxgLDaGGFriwGzUEM,1.67e-05,2,0.0193,-6.367000000000001,1,El Sube Y Baja,2,2002-01-04,0.0882,145.737
81582,0.561,2012,0.514,['Hopsin'],0.737,289004,0.7070000000000001,1,7dDLHlyZJBqEWSndlPWyCT,0.0,1,0.393,-11.113,1,Ill Mind of Hopsin 5,3,2012-07-17,0.448,98.121
102770,0.866,1982,0.117,['Q-Feel'],0.752,398768,0.54,0,1kPq8QhmSbR7cC9G3KnZHa,0.0179,0,0.0813,-14.671,0,Dancing in Heaven (Orbital Be-Bop),2,1982-10-06,0.0366,138.63299999999998
110193,0.508,1937,0.994,"['Vladimir Bobri', 'Julio Martinez Oyanguren']",0.485,166792,0.0565,0,6nO0CMY2jJX1cGEYaDThYI,0.942,2,0.118,-28.636,1,Danza en La,0,1937-01-01,0.0477,73.124
23065,0.6659999999999999,1991,0.138,['Motörhead'],0.387,85496,0.959,0,2Q0Tw6meB6xfZ4ONeIL35j,0.0126,1,0.5670000000000001,-6.317,1,Ramones,2,1991-02-26,0.0415,118.175
41066,0.952,1949,0.8220000000000001,"['Rosemary Clooney', 'Gail Clooney']",0.65,119893,0.47,0,672vCYzsIGXD14iBngT3AI,0.0,3,0.326,-11.279000000000002,1,He'll Be Coming Down The Chimney,0,1949,0.0329,112.22
52591,0.82,1980,0.0655,['Talking Heads'],0.598,264720,0.945,0,44sJQeBc0S6gnbuIGHxq6l,0.879,0,0.454,-9.021,1,Double Groove - Unfinished Outtake,2,1980-10-08,0.0579,105.239
161910,0.203,1946,0.994,['Satya Chowdhury'],0.387,213893,0.0897,0,0NoZPJ4kE48ze8QYQ9Rn5w,0.338,8,0.111,-17.682000000000006,1,Jetha Gaan,0,1946-12-01,0.0498,71.20100000000002
132178,0.0377,1993,0.0108,['Pet Shop Boys'],0.412,503827,0.176,0,0IivDxXQl7iF32i5yFy5e4,0.000262,5,0.363,-7.284,1,Go West - 2018 Remaster; Hidden Track,2,1993,0.0479,120.699
136172,0.568,2014,0.0932,"['David Guetta', 'Sam Martin']",0.645,203520,0.8909999999999999,0,2i2zYdN4KCkTCDscdMYr87,3.88e-06,6,0.379,-2.505,0,Lovers on the Sun (feat. Sam Martin),2,2014-11-24,0.0387,124.915
27457,0.33,1996,0.974,['Madeleine Peyroux'],0.371,201200,0.057,0,1njxWb5fM5L5eEq9MyWddU,0.0,5,0.113,-14.804,1,La Vie En Rose,3,1996-09-27,0.042,78.842
156025,0.6940000000000001,1971,0.4970000000000001,['David Bowie'],0.607,173760,0.278,0,1w3W1hz6xVUSWkbh0paMgs,0.0,9,0.121,-17.749000000000006,1,Kooks - 2015 Remaster,3,1971-12-17,0.0378,127.172
99251,0.618,2013,0.00156,['Panic! At The Disco'],0.531,198467,0.937,0,1zN3CZlafjfEiMR9uXQGrW,0.000763,2,0.064,-4.756,1,Collar Full,3,2013-10-04,0.0548,170.021
140533,0.268,2017,0.74,['Sam Smith'],0.345,187157,0.193,0,5UFvcTCbp9P057YbRNsJ3U,4.2e-06,6,0.117,-10.236,0,Palace,3,2017-11-03,0.0328,77.547
50463,0.8240000000000001,2019,0.0376,['MAMAMOO'],0.782,195307,0.731,0,24nK8tW7Pt3Inh2utttuoG,3.15e-05,3,0.0956,-4.581,0,HIP,3,2019-11-14,0.143,138.032
46401,0.589,1971,0.88,['Kenny Burrell'],0.49,573254,0.325,0,1naAJTChEt0ri0MIklCRZ5,0.748,2,0.173,-15.467,0,Do What You Gotta Do,1,1971,0.0297,82.72
109460,0.494,1998,0.851,['Pepe Aguilar'],0.435,195907,0.385,0,2lPr6J8PXX8ov6W7vF95nI,4.11e-06,11,0.27,-8.006,0,Llamarada,3,1998-11-16,0.0293,142.671
136337,0.7559999999999999,1966,0.022,['The Rolling Stones'],0.606,206480,0.6609999999999999,0,7t8WHfJdaGXhUNe6jNIzXg,1.1e-05,0,0.332,-11.462,1,It's All Over Now - Mono Version,1,1966-03-28,0.0297,99.06
29882,0.375,1993,0.0767,['Mazzy Star'],0.409,439307,0.477,0,6LYrGx5a39RNfXbNsaDcHq,0.8170000000000001,7,0.11,-9.237,1,So Tonight That I Might See,2,1993-10-05,0.0284,85.948
159860,0.6459999999999999,1998,0.377,['J.L.B. Y Cía'],0.526,211707,0.6759999999999999,0,7eCfx9nQRLLBPo04H6bPJ1,0.000322,2,0.0685,-9.428,1,La Parabólica,2,1998-01-01,0.0994,202.503
159492,0.54,1992,0.493,['Steppenwolf'],0.451,242973,0.653,0,54RmVI3i4V9WlMsvciMB4s,0.000253,9,0.573,-14.27,1,It's Never Too Late,2,1992-01-01,0.0433,78.064
45313,0.106,1964,0.885,['Tony Bennett'],0.247,185373,0.247,0,09YTaXc5Sk0rOQ6ighuEaV,0.0,3,0.0915,-10.847,1,When Joanna Loved Me - 2011 Remaster,1,1964,0.0327,81.393
20213,0.0399,1949,0.994,"['Aaron Copland', 'Martha Lipton']",0.404,235293,0.151,0,2rvlU7M5EDh1dZB6bzXYGn,3.01e-05,2,0.138,-15.355,1,"Twelve Poems of Emily Dickinson: I. Nature, the gentlest mother",0,1949,0.0712,73.192
79591,0.77,2020,0.32,['Twenty One Pilots'],0.754,220051,0.583,0,6xZ4Q2k2ompmDppyeESIY8,0.00015,4,0.144,-7.34,0,Level of Concern,3,2020-04-09,0.0432,122.012
55051,0.0593,1938,0.962,"['Pyotr Ilyich Tchaikovsky', 'Berliner Philharmoniker']",0.134,1189907,0.1639999999999999,0,5aZtdmjHtFiaL6uTGoOLcl,0.765,2,0.0823,-17.754,1,Symphony No.6 in B Minor Op. 74: I. Adagio – Allegro non troppo,0,1938,0.0418,79.743
152307,0.732,1961,0.885,['P. B. Sreenivas'],0.47,213840,0.289,0,6iAn8Wm8OaYsvWPWoX4tJU,4.429999999999999e-05,5,0.349,-16.385,1,Kaalangalil Aval Vasantham,1,1961-12-31,0.0471,120.852
154457,0.221,1968,0.6729999999999999,['Donovan'],0.317,249667,0.5770000000000001,0,62L3QGCR9Fuevqcmo0OfIG,0.236,1,0.0954,-14.537,1,Tangier,1,1968-10,0.0406,179.628
68122,0.0886,1926,0.994,"['Frédéric Chopin', 'Martha Argerich']",0.32,487013,0.078,0,5axIFur6BAV9X8gVzIWuzz,0.911,6,0.089,-21.34800000000001,1,"Barcarolle in F-Sharp Major, Op. 60",0,1926,0.0432,115.592
3925,0.6609999999999999,1923,0.838,['Harry Curtis'],0.7020000000000001,124056,0.3720000000000001,0,4xHyPfnrvKvatqt2oj3b4V,0.0,0,0.13,-10.667,1,I Don't Know Enough About You,0,1923,0.0894,156.09
36452,0.936,1984,0.197,['Virus'],0.8029999999999999,210427,0.851,0,46lIx69EL4rkLtlfqoomyw,2.37e-06,5,0.0795,-5.102,1,Amor Descartable,3,1984-04-29,0.0451,125.225
23998,0.0398,2005,0.5660000000000001,"['John Williams', 'London Symphony Orchestra']",0.0879,159800,0.128,0,4liOrw7OIc5zCxkFJiK2tJ,0.932,11,0.109,-19.652,0,The Immolation Scene,2,2005-05-03,0.0382,165.213
165640,0.949,1995,0.795,['Leroy Van Dyke'],0.58,144200,0.452,0,1Y6THdMlU9Cr4lgnUAR09L,1.13e-05,10,0.186,-11.158,1,Walk On By,2,1995-01-01,0.0364,132.607
136729,0.903,1951,0.7040000000000001,['Flatt & Scruggs'],0.721,178160,0.289,0,2joYiYiX1E2Uvxb9nLQ32K,0.0,10,0.0832,-11.554,1,He Will Set Your Fields on Fire - Live,0,1951,0.119,114.839
98374,0.6809999999999999,1953,0.993,['K. B. Sundarambal'],0.628,109531,0.346,0,08YYuIldYaq9oaIuFsJK76,0.644,6,0.573,-8.318999999999999,1,Aarezhuthu Mandhirathai,0,1953-12-01,0.346,81.128
129375,0.173,1926,0.0588,['Эрнест Хемингуэй'],0.715,95732,0.373,1,6IuWOf8fl5nCyMdrdIWpUg,0.0,1,0.287,-14.862,1,Часть 69.4 & Часть 70.1 - Фиеста,0,1926,0.915,127.141
12781,0.0407,1942,0.967,"['Ludwig van Beethoven', 'Wilhelm Kempff', 'Dresdner Philharmonie', 'Paul van Kempen']",0.0865,644760,0.0212,0,09TPLbi3JC5Jf1H4z4FgPZ,0.534,4,0.407,-28.65,1,"Piano Concerto No. 3 in C Minor, Op. 37: II. Largo",0,1942,0.0405,78.615
88332,0.648,1987,0.000798,['Def Leppard'],0.65,322867,0.921,0,3ybF6Iaia01EbXg5VmxPcb,0.0298,9,0.134,-6.013999999999999,1,Armageddon It,3,1987-08-03,0.0359,119.8
82424,0.284,1956,0.0677,['Moondog'],0.653,76667,0.988,0,1yYA5lXmItZT0d0Im84z6a,2.39e-05,8,0.18,-17.74,1,Tap Dance,0,1956,0.0786,104.68
52768,0.197,2000,0.119,['Jay Chou'],0.633,206507,0.479,0,4uo0yc1LVrGq3nRjAEGiWU,0.0,2,0.233,-10.148,1,伊斯坦堡,2,2000-11-06,0.0428,78.96300000000002
156693,0.965,1984,0.0252,['Fat Boys'],0.825,347847,0.746,1,0yBl3U7I38IYnaGIGoMX3I,0.000118,5,0.0411,-11.02,1,Don't You Dog Me,1,1984-01-01,0.059,101.699
50098,0.418,1967,0.624,['Dean Martin'],0.311,191387,0.387,0,6S8qwbkB6VpeQFI7rsDbWO,3.5700000000000014e-05,0,0.118,-10.644,1,Release Me (And Let Me Love Again),1,1967,0.0291,91.251
106535,0.6559999999999999,2015,0.04,['SHINee'],0.728,190821,0.8009999999999999,0,46E1ic6n099e76t5J1TbHn,0.0,6,0.0415,-4.428,0,View,3,2015-05-18,0.0439,123.953
36798,0.383,1936,0.966,['Robert Johnson'],0.6579999999999999,179293,0.121,0,1sKHUaWnDTBdZY8OnTfo7H,1.6899999999999994e-05,6,0.0808,-12.142,1,Sweet Home Chicago,0,1936,0.0928,97.831
69237,0.471,2017,0.0232,['Ed Sheeran'],0.461,261154,0.8340000000000001,0,6PCUP3dWmTjcTtXY02oFdT,1.14e-05,2,0.14,-4.868,1,Castle on the Hill,3,2017-03-03,0.0989,135.007
53860,0.635,2019,0.00165,"['Diplo', 'SIDEPIECE']",0.7709999999999999,189268,0.731,0,5lXY6PTuWXOludKy4zDQwM,0.633,7,0.217,-6.574,1,On My Mind,3,2019-12-13,0.0409,123.026
110635,0.288,1952,0.975,['Dean Martin'],0.464,174493,0.0536,0,64IySXiBdxwjhz2mWe0tbo,0.0,7,0.178,-16.162,1,Second Chance,0,1952,0.0307,77.178
100627,0.362,1968,0.6459999999999999,['Miles Davis'],0.416,720000,0.312,0,0iaRT2PuWlT54qHXQrzQOg,0.05,7,0.131,-15.741,1,Filles de Kilimanjaro,1,1968-11,0.0355,80.884
49212,0.583,1982,0.121,['Asia'],0.464,341160,0.773,0,4EuiJGdOMi8gWhinTxqMY1,1.47e-05,0,0.151,-8.312999999999999,1,Here Comes The Feeling,2,1982-01-01,0.0461,134.338
161930,0.6920000000000001,1965,0.293,['Sonny & Cher'],0.603,178307,0.7170000000000001,0,13KQXVM9bIPBwG4sVMTvP9,1.96e-06,0,0.0569,-7.278,1,Then He Kissed Me,1,1965,0.0288,120.097
63355,0.403,2000,0.677,['Colin Hay'],0.392,244640,0.423,0,7E1gZbAh7yzpXH6SUsN2Rr,0.000164,7,0.237,-10.033,1,Beautiful World,2,2000,0.0319,164.918
72221,0.289,1963,0.909,['Oscar Peterson Trio'],0.5579999999999999,276133,0.057,0,69enZcR3Rr9Bg3fNzHEp9y,0.5820000000000001,1,0.0929,-24.249,1,Things Ain't What They Used To Be,2,1963-01-01,0.0535,78.852
124221,0.19,2011,5.31e-05,['The Story So Far'],0.355,186787,0.994,0,3r4AXS0FZZX2cG7SPUSTpy,0.00187,7,0.354,-2.947,1,Daughters,2,2011-06-21,0.131,167.972
117251,0.768,2015,0.151,['WALK THE MOON'],0.82,193987,0.615,0,3Xzog9enTvbsc0G7G9M58D,0.0,0,0.204,-4.548,1,Shut Up and Dance - Live Acoustic - 2015,3,2015-09-04,0.0466,129.874
126907,0.936,2005,0.0465,['Sugar Ray'],0.677,218333,0.7709999999999999,0,3eWxADd1CLwJVhyPzrCpl8,0.0,4,0.165,-5.852,1,When It's Over - Remastered,3,2005-06-17,0.0471,99.91
52642,0.8270000000000001,1963,0.7979999999999999,['The Dukes Of Dixieland'],0.483,389493,0.556,0,13iL8Dd72zrSTC9DuQ50Pp,0.00259,8,0.882,-13.973,0,Wolverine Blues,1,1963-11-26,0.0998,126.294
166450,0.711,1984,0.0153,['Rick Springfield'],0.5660000000000001,213987,0.892,0,1FSkS6h2UVI2LGAXlOYzcY,0.000491,4,0.0873,-4.698,1,Love Somebody,2,1984-04-07,0.0339,138.562
170460,0.297,2007,0.00162,['Lil Blacky'],0.586,269600,0.599,1,2Z99JqQidyJka4ZCeL0Sw8,0.0,5,0.416,-6.869,1,Super Balller,2,2007-09-04,0.0838,87.53
56124,0.236,1952,0.986,"['Giuseppe Verdi', 'Aldo Protti', ""Orchestra dell'Accademia Nazionale di Santa Cecilia"", 'Alberto Erede']",0.413,60160,0.31,0,02bPBmCGcpLVnTzaQQwSP9,1.92e-05,2,0.243,-19.292,1,Aida / Act 2: Quest'assisa ch'io vesto vi dica,0,1952-01-01,0.0812,91.649
156535,0.483,1978,0.00968,['999'],0.532,214093,0.675,0,1vOgfMjWq10rW4h0U7yzO8,0.124,0,0.0765,-8.526,1,Feelin' Alright with the Crew,1,1978,0.0606,142.091
33024,0.41,1978,0.0443,['Queen'],0.253,255533,0.635,0,39sH8Fl415P7O8GRP1Td6Z,1.4300000000000004e-05,2,0.324,-10.135,1,Fat Bottomed Girls,3,1978-11-10,0.053,176.109
75781,0.589,1946,0.984,"['Chittoor V. Nagaiah', 'B Jayamma']",0.505,100187,0.401,0,3CLV8jzsct91mjSJPYFTkR,0.945,5,0.469,-8.942,1,Jo Jo Sri Rama,0,1946-12-31,0.059,149.053
4523,0.227,1964,0.921,['Nina Simone'],0.386,150760,0.118,0,4Epvw6WuSsE28tu9j27DCq,1.73e-06,11,0.96,-20.669,1,"I Loves You Porgy - Live At Carnegie Hall, New York, 1964",1,1964-01-01,0.0467,118.147
77855,0.903,1983,0.0219,['Lionel Richie'],0.836,376160,0.301,0,5wEzDRitKXlJVaJaeyaLzB,8.909999999999997e-05,1,0.0267,-15.295,0,Love Will Find A Way,2,1983-01-01,0.037,101.206
15865,0.509,2020,0.0888,['Lil Uzi Vert'],0.855,195299,0.6759999999999999,1,6CUP2khYzdphXebxVTfPE3,0.0,1,0.144,-5.7360000000000015,1,Lo Mein,3,2020-03-06,0.325,133.082
31116,0.417,1939,0.925,"['Johannes Brahms', 'Sir John Barbirolli', 'New York Philharmonic']",0.411,269920,0.203,0,3f4P86VOD4npJ25zpPjEKm,0.8,7,0.119,-19.197,1,"Symphony No. 2 in D Major, Op. 73: III. Allegretto grazioso - Presto ma non assai - Tempo I",0,1939,0.0602,122.955
66310,0.905,1930,0.989,['Stellakis Perpiniadis'],0.619,192000,0.506,0,7lhw21YKWJzeM8bv6d50V5,0.893,8,0.15,-12.312,1,Varvara,0,1930-01-01,0.0358,97.039
33364,0.7879999999999999,2017,0.185,['Ramz'],0.45,202827,0.465,0,2U5cq89GCnsR1yixKkC8d5,0.0,7,0.0782,-7.867000000000001,0,Barking,3,2017-12-01,0.268,70.23100000000001
148980,0.198,1984,0.855,"['Merle Haggard', 'Janie Fricke']",0.563,186040,0.127,0,2ruKeZvw8sC3iAX9zruamQ,0.000314,4,0.155,-19.535,1,Natural High (with Janie Fricke),1,1984-04-15,0.0331,71.199
69019,0.833,1991,0.0621,"['Shabba Ranks', 'Maxi Priest']",0.767,237493,0.479,0,3lOrfY4S4kXe6oSrSnXVwS,0.0,11,0.0531,-13.342,1,Housecall,2,1991-01-01,0.253,81.42699999999998
13709,0.762,1930,0.879,['H.P. Lovecraft'],0.7170000000000001,133600,0.416,0,4dUT6H3BhcrCiQ6Hrlh8Hh,0.0,1,0.182,-16.33,1,Capítulo 6.3 - el Que Susurraba en la Oscuridad,0,1930,0.943,112.452
94600,0.233,1942,0.996,"['Robert Schumann', 'Oscar Levant']",0.447,175027,0.0075,0,5likdLSH5qyIs5dgBLQpOR,0.943,5,0.125,-33.372,1,"Kinderszenen, Op. 15: No. 7, Träumerei (Remastered)",0,1942,0.0639,76.46600000000002
75006,0.8759999999999999,1996,0.119,['Los Mismos'],0.537,188907,0.726,0,6v4btqrnQRhliof9wGuB3I,6.1e-05,9,0.346,-7.829,1,Se Fue Mi Paloma,2,1996-01-01,0.0314,184.104
